petition_id,abstract,label,numberOfSignatures
9224,53,7,1535
9225,42,18,508
9226,18,8,385
9227,45,10,182
9228,42,9,3583
9229,49,13,37282
9230,45,10,14
9231,46,16,17533
9232,44,16,266
9233,47,13,9
9234,30,12,172
9235,44,15,881
9236,52,11,19
9237,54,13,166
9238,48,10,260
9239,52,12,19
9240,53,10,158
9241,37,12,13
9242,44,8,193
9243,29,9,66
9244,48,13,1211
9245,49,11,90
9246,12,10,17
9247,50,8,28
9248,49,8,10
9249,48,13,978
9250,52,14,37
9251,47,12,7
9252,49,11,33
9253,30,13,11
9254,30,10,76
9255,48,12,87
9256,49,8,10
9257,46,10,42
9258,57,14,37
9259,18,9,12
9260,47,10,4096
9261,32,12,22
9262,41,7,280
9263,45,11,246
9264,54,12,194
9265,49,9,35
9266,47,6,14600
9267,52,14,12
9268,49,13,9
9269,42,14,510
9270,47,15,15
9271,44,10,1359
9272,51,10,72
9273,13,10,7
9274,23,17,83
9275,46,11,33
9276,23,12,109
9277,48,10,280
9278,33,12,42
9279,48,9,4992
9280,51,10,1046
9281,13,3,135
9282,44,15,3609
9283,45,12,29
9284,44,12,287
9285,57,13,98
9286,52,10,27
9287,49,11,52
9288,44,8,115
9289,51,9,222
9290,46,7,133069
9291,46,14,53
9292,53,13,204790
9293,45,12,22
9294,51,11,29
9295,51,13,120
9296,45,8,4462
9297,35,14,13
9298,28,11,14
9299,58,7,4559
9300,40,6,20
9301,50,13,72
9302,52,10,39
9303,37,10,25
9304,48,14,19
9305,48,11,24
9306,44,11,99
9307,52,12,19
9308,59,14,2470
9309,49,12,20
9310,37,9,130
9311,51,13,58
9312,44,9,60
9313,49,12,31846
9314,56,14,491
9315,52,16,914
9316,51,14,140
9317,23,7,70
9318,51,12,11
9319,24,12,15
9320,45,15,322
9321,50,10,16
9322,49,12,26
9323,48,11,41
9324,51,6,26
9325,63,12,710
9326,57,11,338
9327,51,9,17
9328,48,9,38
9329,33,9,1972
9330,31,12,25
9331,53,10,1547
9332,46,11,904
9333,56,5,169
9334,46,4,961
9335,47,11,79
9336,47,12,3074
9337,50,14,67
9338,49,11,4260
9339,52,9,10
9340,36,13,18
9341,49,10,10
9342,47,11,6184
9343,48,16,14
9344,56,10,800
9345,41,11,56
9346,8,4,17
9347,13,6,361
9348,54,13,52
9349,20,8,24
9350,53,14,323
9351,52,8,43
9352,52,4,3771
9353,45,14,47
9354,40,12,38
9355,51,9,73
9356,51,13,1024
9357,44,15,10184
9358,46,13,452
9359,29,5,8
9360,35,13,47
9361,31,12,8
9362,52,13,1962
9363,44,8,18
9364,49,10,44
9365,40,8,102
9366,53,14,80
9367,39,10,323
9368,31,15,9
9369,51,14,6315
9370,32,11,36
9371,30,14,251
9372,47,6,349
9373,20,15,12
9374,40,7,39
9375,29,13,20
9376,49,10,34
9377,35,10,17
9378,44,11,27
9379,53,12,544
9380,48,11,9
9381,49,12,64
9382,50,12,27
9383,54,15,66
9384,49,8,46
9385,40,12,1863708
9386,53,5,19
9387,44,13,70
9388,43,11,27
9389,42,9,1115
9390,35,9,6
9391,54,9,57
9392,58,11,55
9393,36,13,15
9394,46,9,2209
9395,48,13,54
9396,50,13,746
9397,45,14,821
9398,49,12,42
9399,13,3,28
9400,24,15,122
9401,47,12,20724
9402,42,11,100
9403,50,10,6451
9404,54,10,6814
9405,51,12,168
9406,35,15,11
9407,57,14,31
9408,38,8,6
9409,48,17,8
9410,47,11,634
9411,52,12,25
9412,50,11,29
9413,50,8,64016
9414,41,13,36
9415,30,12,10
9416,26,14,9
9417,49,14,11
9418,47,8,959
9419,53,8,46
9420,52,12,119
9421,39,10,12
9422,45,10,47
9423,29,13,24
9424,55,9,12
9425,45,8,60
9426,38,8,34
9427,50,11,146
9428,40,10,34
9429,52,12,773
9430,52,5,1398
9431,49,10,210
9432,52,12,1288
9433,38,5,137
9434,50,12,108
9435,52,14,32
9436,55,13,251
9437,34,13,42
9438,44,12,12
9439,51,11,8
9440,47,11,37
9441,51,11,8
9442,45,9,40
9443,53,11,203
9444,48,10,691
9445,35,10,25
9446,54,11,762
9447,53,15,1614
9448,58,14,240
9449,56,12,32
9450,50,12,318
9451,40,6,22
9452,51,9,546
9453,52,10,35
9454,54,10,21
9455,53,4,12
9456,56,13,10
9457,36,9,13
9458,37,12,4289
9459,45,7,71
9460,46,12,18
9461,48,12,57
9462,43,12,28
9463,55,10,47
9464,45,10,54
9465,33,7,149
9466,46,9,2139
9467,50,12,92
9468,52,13,26
9469,31,13,11
9470,41,5,1518
9471,45,9,141
9472,55,11,59
9473,57,13,14
9474,48,5,3644
9475,51,15,751
9476,47,12,270
9477,50,10,61
9478,57,8,23
9479,51,12,2521
9480,62,16,341
9481,37,12,284
9482,50,13,32
9483,54,12,28
9484,53,12,13
9485,38,6,16
9486,37,7,8824
9487,34,10,8
9488,18,12,39
9489,47,11,10
9490,51,13,245
9491,52,6,12
9492,47,11,266
9493,31,13,42844
9494,32,12,612
9495,43,10,53
9496,45,12,396
9497,48,11,165
9498,48,10,6884
9499,45,11,68
9500,56,12,30
9501,53,10,288
9502,58,13,81
9503,56,9,11
9504,48,10,23
9505,37,10,4304
9506,53,8,378
9507,20,10,1505
9508,44,11,347
9509,51,13,194
9510,45,11,667
9511,50,8,735
9512,48,12,65
9513,50,11,8
9514,50,13,1554
9515,52,10,46
9516,21,7,13685
9517,34,10,42
9518,51,12,21
9519,53,10,14531
9520,42,8,2298
9521,50,11,2771
9522,57,10,51
9523,48,7,50
9524,47,10,10
9525,48,12,8
9526,41,12,175
9527,56,6,8938
9528,45,4,22956
9529,51,11,9
9530,49,11,1099
9531,45,11,2153
9532,36,9,12
9533,45,9,10
9534,32,15,7
9535,49,10,54
9536,39,12,9
9537,49,12,817
9538,26,11,87
9539,47,13,169
9540,46,11,138
9541,13,8,95
9542,31,12,34
9543,58,13,1951
9544,44,4,11
9545,40,13,7
9546,17,8,25
9547,49,15,113285
9548,58,12,30
9549,47,13,104
9550,50,11,23
9551,36,7,378
9552,47,14,30
9553,44,10,44
9554,44,11,1245
9555,51,14,389
9556,47,11,415
9557,49,13,4543
9558,40,9,132
9559,54,15,17
9560,41,12,28
9561,28,12,23
9562,45,11,44
9563,49,12,1782
9564,55,6,154
9565,44,10,20
9566,50,10,7
9567,48,8,127
9568,44,14,11
9569,49,9,10
9570,52,13,25
9571,53,10,118
9572,44,7,50
9573,44,11,34
9574,49,9,12
9575,48,13,15
9576,44,3,44
9577,35,13,6590
9578,47,13,46
9579,48,11,16
9580,12,9,79
9581,21,11,298
9582,38,13,449
9583,50,8,57
9584,45,11,95
9585,46,12,11
9586,42,10,9
9587,39,14,23
9588,50,15,15
9589,36,9,634
9590,57,13,10
9591,20,9,91
9592,28,4,14
9593,50,12,48
9594,53,10,38
9595,48,10,19
9596,53,14,42
9597,53,11,1823
9598,49,6,62
9599,43,12,843
9600,48,12,124
9601,39,7,11
9602,38,13,10
9603,52,10,17
9604,48,7,1587
9605,43,9,20
9606,50,8,3559
9607,42,9,209
9608,50,14,44
9609,19,8,3597
9610,54,14,9
9611,55,17,16495
9612,36,13,16
9613,52,11,33
9614,45,11,92
9615,51,14,392
9616,30,11,82
9617,36,12,23
9618,54,11,90
9619,52,10,201
9620,52,9,27
9621,53,12,8955
9622,17,12,31
9623,49,12,4018
9624,43,9,7
9625,53,11,148
9626,30,11,11
9627,49,13,64
9628,56,9,25
9629,42,12,19012
9630,41,8,9
9631,33,6,37
9632,44,9,134
9633,49,5,17
9634,38,11,21545
9635,34,9,10
9636,60,14,1663
9637,36,6,2527
9638,52,13,107177
9639,48,13,19
9640,38,8,542
9641,39,8,7
9642,41,6,8
9643,49,13,150
9644,60,6,14656
9645,30,11,17
9646,44,11,60
9647,30,13,50
9648,53,11,71
9649,45,10,23
9650,59,11,7
9651,47,11,10506
9652,47,9,22
9653,53,13,172
9654,50,4,59
9655,44,13,11
9656,31,13,788
9657,42,8,137
9658,34,10,22
9659,57,14,26
9660,43,12,13652
9661,49,11,63
9662,50,7,18
9663,28,9,766
9664,41,13,1812
9665,42,12,66
9666,43,12,2072
9667,47,17,16
9668,46,13,18720
9669,44,15,24
9670,50,13,30
9671,53,13,123
9672,56,12,140
9673,47,11,106
9674,40,11,12
9675,59,11,14
9676,50,11,12
9677,54,12,71
9678,52,14,10
9679,39,13,149
9680,14,10,11
9681,42,14,248
9682,54,10,10
9683,51,14,104038
9684,43,12,52
9685,47,14,1042
9686,49,10,96
9687,48,12,53
9688,46,10,103554
9689,45,10,15
9690,52,13,6
9691,31,11,11027
9692,41,11,46
9693,35,8,1285
9694,51,12,18
9695,62,13,44
9696,34,9,8
9697,49,16,6211
9698,41,11,29
9699,32,12,580
9700,46,13,12
9701,51,14,10
9702,30,10,975
9703,36,11,11
9704,54,10,105
9705,54,8,280
9706,55,17,7
9707,53,15,18
9708,57,13,50
9709,51,15,22
9710,40,12,43
9711,48,5,81148
9712,50,13,334
9713,55,16,38
9714,48,15,12
9715,44,12,112
9716,37,11,26
9717,42,14,76
9718,39,9,26
9719,42,12,993
9720,42,11,112
9721,50,13,30
9722,48,11,1246
9723,61,10,10
9724,43,9,15
9725,52,10,38
9726,47,15,41
9727,45,13,36
9728,47,12,2554
9729,56,14,129
9730,18,13,43
9731,54,16,38
9732,36,9,845
9733,25,12,116
9734,40,10,45
9735,43,5,70
9736,46,10,16
9737,45,14,1690
9738,53,11,6333
9739,54,12,10
9740,10,10,48
9741,49,10,68
9742,50,10,121
9743,26,14,9
9744,26,14,10
9745,45,10,321
9746,47,12,9
9747,33,8,10
9748,44,13,41
9749,47,9,40
9750,49,10,11
9751,32,15,184
9752,46,11,11
9753,48,12,102
9754,58,13,98
9755,40,10,95
9756,11,5,16
9757,22,11,10
9758,51,10,35
9759,53,8,9
9760,46,12,3207
9761,45,10,86
9762,47,9,20
9763,47,10,7
9764,48,13,19
9765,44,10,26
9766,46,16,36
9767,34,12,21
9768,18,14,687
9769,48,8,622
9770,60,6,520
9771,51,12,401
9772,34,6,14
9773,55,15,9
9774,50,12,1781
9775,46,13,15
9776,47,16,890
9777,53,7,10
9778,44,9,78
9779,47,12,317
9780,47,9,151403
9781,55,14,1305
9782,49,9,259
9783,19,14,17
9784,32,12,458
9785,61,3,19205
9786,61,15,526
9787,43,10,31418
9788,44,10,1632
9789,25,11,11
9790,24,16,20
9791,58,9,26
9792,52,13,11936
9793,39,9,32
9794,42,13,23083
9795,50,10,22
9796,51,9,14
9797,51,14,10
9798,23,8,11
9799,35,11,12
9800,50,13,15
9801,33,4,57
9802,58,4,13
9803,52,8,187
9804,38,13,8
9805,29,5,168
9806,56,11,68
9807,65,11,9
9808,40,9,11
9809,47,9,125
9810,53,13,12
9811,47,12,59
9812,47,12,49
9813,26,9,1075
9814,55,4,66
9815,54,10,22
9816,44,12,12
9817,53,13,13
9818,45,12,15
9819,45,7,37
9820,50,12,589
9821,35,11,11580
9822,40,6,256
9823,48,10,163
9824,49,14,76
9825,54,12,231
9826,52,13,10056
9827,50,8,66
9828,22,15,25834
9829,37,13,60
9830,50,11,73
9831,39,12,2726
9832,50,12,26
9833,51,9,2005
9834,31,13,10
9835,28,13,19
9836,50,14,16
9837,47,14,12
9838,37,13,37
9839,17,11,101
9840,51,12,33
9841,48,13,20
9842,59,13,178
9843,48,13,10
9844,30,5,141
9845,37,13,43
9846,34,5,340
9847,56,15,17734
9848,53,9,4417
9849,44,10,51
9850,48,6,314
9851,26,12,284
9852,28,10,15
9853,48,5,149
9854,41,9,14637
9855,50,10,10
9856,48,10,26
9857,56,12,98
9858,48,13,16501
9859,53,11,58
9860,34,6,29
9861,52,12,152
9862,34,13,6
9863,46,8,18
9864,44,8,23
9865,28,14,90
9866,36,8,12
9867,56,12,53
9868,44,13,196
9869,33,10,28
9870,52,7,109
9871,33,7,372
9872,46,8,64
9873,52,8,66
9874,52,7,19
9875,52,17,49
9876,24,8,18676
9877,45,13,377
9878,52,8,1918
9879,45,12,9
9880,48,7,1160
9881,29,10,62
9882,47,13,13
9883,24,9,17
9884,42,13,17034
9885,36,12,9
9886,51,12,4055
9887,43,15,57418
9888,63,11,792
9889,52,12,1980
9890,52,12,854
9891,48,15,26
9892,35,10,11
9893,39,8,129
9894,56,15,16
9895,54,14,34
9896,47,11,10015
9897,39,11,445
9898,53,17,28
9899,54,14,55
9900,34,5,6886
9901,51,8,91
9902,35,12,300
9903,28,6,309
9904,46,10,51
9905,18,10,18
9906,41,11,26
9907,54,12,1506
9908,43,4,37
9909,38,8,9
9910,45,13,43
9911,50,10,38
9912,21,14,18
9913,44,10,478
9914,44,12,140
9915,54,14,21
9916,50,12,12
9917,48,12,61
9918,50,10,19
9919,51,13,14
9920,46,9,17
9921,54,13,292
9922,51,12,21
9923,53,13,29
9924,47,13,187
9925,49,10,217
9926,43,11,143
9927,53,16,192
9928,48,15,15
9929,48,12,50
9930,58,15,1525
9931,48,9,19815
9932,53,10,15
9933,59,9,14561
9934,36,12,81
9935,38,5,11
9936,49,13,66
9937,62,15,24
9938,47,9,209
9939,55,16,21
9940,48,14,759
9941,45,12,1485
9942,49,4,9
9943,42,9,9
9944,44,7,18
9945,52,19,616
9946,31,9,80
9947,49,9,48
9948,56,13,24
9949,48,14,129
9950,58,10,12958
9951,50,16,219
9952,50,4,2842
9953,49,11,8
9954,50,13,38
9955,48,10,265
9956,48,11,15
9957,51,16,33
9958,29,15,67
9959,44,13,60
9960,55,13,242
9961,49,13,19
9962,32,11,25349
9963,50,10,56301
9964,43,5,3859
9965,50,16,54
9966,27,13,17
9967,41,10,13
9968,22,8,1063
9969,52,11,16
9970,52,10,18
9971,44,12,443
9972,47,11,25
9973,49,9,24
9974,55,15,41
9975,44,11,57
9976,51,14,158
9977,51,10,120680
9978,50,15,43
9979,49,11,133
9980,61,11,235
9981,51,13,55
9982,48,13,20
9983,54,13,94
9984,43,8,176
9985,46,10,12
9986,42,11,2298
9987,38,13,30
9988,47,13,18
9989,55,16,56
9990,40,14,22
9991,48,10,12
9992,47,11,681
9993,42,6,437
9994,48,10,12693
9995,56,13,39
9996,53,9,21
9997,52,8,1694
9998,49,6,181
9999,40,9,16
10000,46,12,6722
10001,50,6,81
10002,55,13,240
10003,35,12,25
10004,50,8,253
10005,48,16,215
10006,51,9,179
10007,45,9,34671
10008,41,11,14
10009,39,14,50
10010,49,8,35
10011,56,14,1914
10012,48,3,8
10013,50,9,355
10014,51,8,94
10015,52,9,2445
10016,41,10,7
10017,52,15,9
10018,37,12,18
10019,48,9,31
10020,46,11,29876
10021,48,15,34
10022,59,16,83
10023,44,3,24
10024,31,9,8738
10025,49,15,58448
10026,43,8,11
10027,40,8,45
10028,58,13,29
10029,49,8,1036
10030,40,13,72
10031,46,12,5156
10032,47,12,34
10033,47,11,196
10034,44,8,335
10035,52,14,9
10036,19,10,13
10037,34,7,25
10038,55,10,72
10039,38,13,87
10040,52,13,35
10041,43,13,10
10042,59,13,15
10043,56,9,10
10044,41,10,3803
10045,45,13,1446
10046,49,17,4029
10047,54,8,123
10048,31,6,20
10049,51,12,10
10050,14,7,9021
10051,30,6,15
10052,47,6,328
10053,31,14,9
10054,57,14,21
10055,38,13,56
10056,52,11,84
10057,47,8,220
10058,60,10,65
10059,43,10,16
10060,20,17,18
10061,48,13,38
10062,51,5,72
10063,56,12,16300
10064,46,12,1068
10065,50,8,17
10066,24,13,27
10067,50,15,44
10068,44,7,57
10069,42,13,86
10070,47,8,51234
10071,35,13,137
10072,24,8,136468
10073,32,9,37
10074,42,8,38
10075,37,11,428
10076,52,15,274
10077,45,13,1456
10078,32,14,60
10079,41,13,494
10080,53,17,16
10081,45,10,269
10082,39,9,71
10083,61,16,60
10084,37,15,21
10085,53,13,142
10086,44,12,13
10087,12,15,14
10088,23,15,26
10089,43,10,18
10090,52,9,27
10091,39,8,16
10092,46,12,1790
10093,49,5,9
10094,50,6,104
10095,36,14,4079
10096,55,13,82
10097,55,12,245
10098,51,15,6
10099,52,14,15
10100,46,14,3759
10101,52,14,32
10102,45,14,17
10103,51,8,121
10104,28,4,157
10105,46,8,44
10106,42,14,21
10107,47,9,34
10108,21,9,40
10109,51,11,28
10110,47,10,2061
10111,44,10,17
10112,48,12,17
10113,41,13,146
10114,22,5,30
10115,35,12,31
10116,31,11,1511
10117,51,5,33
10118,50,11,252
10119,43,16,219
10120,57,14,81
10121,21,10,11
10122,51,8,22
10123,49,11,9
10124,53,10,19
10125,51,12,27
10126,48,12,439
10127,55,14,33
10128,55,14,9
10129,51,11,10476
10130,43,12,2083
10131,48,14,8123
10132,50,13,39
10133,54,9,70
10134,28,11,33
10135,41,9,155
10136,49,12,148
10137,53,13,21
10138,42,6,6
10139,63,12,13
10140,57,11,25
10141,34,11,5895
10142,54,10,15
10143,45,8,7
10144,56,16,15
10145,54,11,70481
10146,55,10,110
10147,48,9,43
10148,48,14,18
10149,49,12,777
10150,46,6,14
10151,51,11,203
10152,9,14,9120
10153,46,14,55
10154,51,10,723
10155,46,10,9
10156,46,9,1597
10157,44,10,150
10158,42,11,8
10159,57,12,30
10160,53,10,17
10161,19,15,10
10162,49,4,10
10163,33,11,9
10164,46,10,1367
10165,55,13,1573
10166,29,6,46
10167,55,15,14532
10168,49,10,21
10169,50,7,170
10170,54,10,8
10171,58,14,205
10172,50,11,9
10173,46,13,33
10174,26,13,2252
10175,50,11,323
10176,57,13,206
10177,52,10,51
10178,25,12,4432
10179,49,13,190
10180,45,8,39
10181,41,12,17
10182,48,11,18
10183,16,9,1054
10184,47,13,149
10185,25,10,372
10186,49,14,13
10187,48,12,889
10188,47,14,139
10189,45,13,1796
10190,52,9,307
10191,47,13,4767
10192,51,9,10
10193,55,8,1114
10194,39,10,11
10195,43,12,72
10196,57,12,9
10197,41,14,1735
10198,43,12,32943
10199,44,10,70
10200,52,14,3944
10201,28,5,18
10202,47,5,10927
10203,44,11,13
10204,45,6,11595
10205,49,7,1133
10206,40,15,225
10207,45,14,255
10208,48,11,101
10209,46,13,75
10210,43,13,11
10211,37,7,18
10212,53,7,49
10213,34,7,10
10214,51,12,9
10215,49,8,55
10216,41,10,28
10217,48,14,96
10218,44,10,241
10219,36,9,4462
10220,50,13,60
10221,43,11,41
10222,37,13,1034
10223,56,11,39
10224,56,13,774
10225,49,11,14
10226,47,10,9
10227,39,8,117
10228,45,14,13
10229,29,10,221514
10230,47,7,1027
10231,48,5,785
10232,59,16,9
10233,36,12,145
10234,53,13,29
10235,33,11,22
10236,27,14,21
10237,50,16,9
10238,54,16,12
10239,25,11,14
10240,18,9,16
10241,55,9,7
10242,40,11,50
10243,53,12,33
10244,51,12,637
10245,26,15,22
10246,41,14,1933
10247,55,17,242
10248,48,11,148
10249,44,7,33318
10250,39,12,20
10251,47,7,30
10252,58,14,14
10253,58,12,2102
10254,31,12,19
10255,58,14,24
10256,50,10,114
10257,47,11,21
10258,38,10,134
10259,52,14,16
10260,56,13,50
10261,42,11,12
10262,34,7,35
10263,20,6,38
10264,38,12,1123
10265,34,13,41
10266,59,9,11
10267,42,12,71
10268,49,11,2218
10269,26,6,69
10270,51,12,732
10271,49,12,68
10272,30,8,367
10273,40,10,1054
10274,54,15,161
10275,45,12,8
10276,28,7,926
10277,44,11,10496
10278,50,12,14
10279,26,4,12
10280,25,12,22
10281,48,12,636
10282,34,6,28
10283,51,6,40
10284,53,13,13
10285,49,12,10
10286,34,5,15
10287,22,15,133
10288,14,6,1294
10289,46,9,21
10290,52,11,9
10291,53,11,13
10292,46,15,732
10293,29,4,18
10294,45,11,38
10295,54,14,16
10296,50,15,19
10297,53,8,13710
10298,53,11,78
10299,26,12,15
10300,41,7,73
10301,52,11,8
10302,50,15,32
10303,54,12,3127
10304,49,8,15
10305,18,11,216
10306,41,10,226
10307,54,16,39
10308,54,12,96
10309,21,9,5693
10310,50,8,53
10311,46,6,339
10312,51,4,360
10313,46,10,371
10314,50,10,55
10315,32,9,274
10316,41,12,11
10317,54,15,14
10318,49,4,17052
10319,36,10,68
10320,51,11,33
10321,51,8,29775
10322,51,11,33
10323,8,10,33
10324,40,11,6
10325,49,11,11
10326,14,8,17
10327,47,14,1068
10328,43,11,26
10329,51,15,188
10330,50,10,1400
10331,47,10,22
10332,52,12,10
10333,54,13,8884
10334,47,11,46
10335,52,8,155
10336,33,10,16
10337,39,11,12
10338,48,14,47
10339,51,11,12
10340,49,14,35
10341,44,14,20
10342,54,9,15
10343,51,12,36
10344,50,14,14
10345,41,9,6
10346,53,11,4401
10347,54,12,25
10348,54,10,361
10349,49,9,22
10350,44,9,15
10351,55,14,13
10352,50,15,35
10353,44,11,14
10354,49,15,3837
10355,49,12,8
10356,53,13,41
10357,50,10,28
10358,37,10,26
10359,45,12,9
10360,29,13,403
10361,52,10,615
10362,52,14,265
10363,42,13,42
10364,34,7,8
10365,41,10,1078
10366,47,14,22491
10367,51,12,6
10368,49,10,167
10369,54,12,69
10370,40,9,9
10371,48,9,305
10372,48,15,3717
10373,47,11,75
10374,52,8,236
10375,41,10,13
10376,41,14,83220
10377,57,14,6
10378,35,11,15
10379,48,11,351
10380,22,9,24
10381,55,11,955
10382,42,11,17
10383,52,12,62
10384,32,14,278
10385,56,13,41
10386,50,14,515
10387,42,11,9
10388,54,11,72
10389,50,12,12
10390,50,12,1261
10391,49,13,4552
10392,52,13,44
10393,50,11,1428
10394,49,15,7
10395,47,12,1252
10396,57,14,888
10397,39,12,3920
10398,54,10,68
10399,52,11,1222
10400,51,10,54
10401,52,12,41
10402,45,10,12
10403,41,14,1194
10404,47,7,427
10405,46,8,28643
10406,46,11,234
10407,38,11,11
10408,50,12,137
10409,45,10,58
10410,42,7,47
10411,24,10,14518
10412,42,14,10971
10413,48,4,9
10414,48,14,33556
10415,50,13,157
10416,47,12,11
10417,44,9,12
10418,48,11,1278
10419,51,16,13
10420,43,10,6
10421,38,11,24
10422,46,14,14
10423,14,12,134
10424,18,9,94
10425,36,13,33
10426,50,11,271
10427,42,11,10
10428,48,11,31
10429,51,11,1312
10430,12,7,586930
10431,50,13,12793
10432,45,7,124
10433,45,11,9
10434,45,10,37
10435,29,13,22
10436,14,9,127
10437,38,17,1570
10438,61,11,45
10439,58,10,318
10440,53,13,16
10441,49,12,417
10442,50,9,296
10443,40,6,44
10444,30,9,27
10445,48,12,436
10446,52,9,66
10447,29,9,14
10448,44,5,791
10449,48,13,17
10450,52,10,75
10451,14,12,12
10452,48,13,24
10453,10,14,16
10454,49,12,180
10455,43,12,1127
10456,52,2,17
10457,42,13,37
10458,50,9,83
10459,50,9,16
10460,45,10,211
10461,57,13,9
10462,48,13,29
10463,46,13,968
10464,31,13,50
10465,45,16,15
10466,22,13,79
10467,8,5,106
10468,36,10,36
10469,54,10,10
10470,58,17,22
10471,48,11,27
10472,49,4,50
10473,44,12,27
10474,43,9,40
10475,43,11,153
10476,49,13,26
10477,4,6,8
10478,55,14,1009
10479,49,12,141
10480,41,13,370
10481,50,13,173
10482,51,11,33
10483,49,7,35
10484,46,9,58
10485,51,13,19
10486,53,13,27
10487,51,11,123
10488,37,12,9
10489,55,13,47
10490,59,13,150110
10491,49,14,21
10492,41,12,11
10493,44,9,1505
10494,52,11,68
10495,46,9,9
10496,47,12,12136
10497,11,9,13
10498,29,12,57
10499,31,8,46
10500,55,17,63
10501,44,13,658
10502,29,7,11
10503,47,12,1066
10504,49,13,2804
10505,47,12,9
10506,31,14,27
10507,43,7,30
10508,46,12,92
10509,34,13,170981
10510,46,14,208
10511,48,10,206
10512,51,8,184
10513,48,12,24398
10514,53,11,286
10515,46,8,364
10516,53,14,8
10517,43,12,57
10518,43,10,18
10519,49,9,26
10520,21,9,62
10521,50,10,318
10522,25,11,97
10523,42,13,307585
10524,48,10,7338
10525,50,10,177
10526,50,14,45
10527,48,12,1133
10528,44,11,1194
10529,46,9,1358
10530,42,6,724
10531,60,14,56
10532,44,11,966
10533,29,10,30
10534,54,8,14
10535,54,7,10
10536,36,8,30
10537,39,12,268
10538,46,7,81
10539,46,11,54
10540,62,9,41
10541,58,16,22
10542,53,14,87
10543,57,12,12
10544,47,13,3490
10545,37,9,35
10546,31,13,4218
10547,48,13,81
10548,52,13,9
10549,33,15,275
10550,57,13,71
10551,53,13,93
10552,44,16,13
10553,54,11,10
10554,53,13,124
10555,49,12,121
10556,47,9,14
10557,52,10,31
10558,46,10,34
10559,21,7,42
10560,37,11,30
10561,51,14,302
10562,54,14,19
10563,49,13,6716
10564,45,12,6
10565,11,8,274
10566,46,10,1288
10567,49,10,21
10568,43,13,8
10569,47,9,16
10570,58,12,64226
10571,40,6,27
10572,48,12,27
10573,38,5,14
10574,46,8,19
10575,46,9,26
10576,43,12,145
10577,47,5,14
10578,52,14,100
10579,45,7,274
10580,42,11,42600
10581,45,11,267
10582,22,12,10
10583,48,13,841
10584,50,5,21
10585,51,9,12
10586,51,13,128
10587,49,8,27
10588,31,9,38
10589,45,14,1043
10590,46,16,12
10591,46,10,756
10592,49,14,11
10593,47,8,25
10594,49,12,131
10595,44,6,2382
10596,35,12,2328
10597,33,7,19
10598,51,11,50697
10599,56,12,857
10600,41,7,52
10601,50,7,37
10602,52,12,35
10603,53,12,13
10604,13,5,8951
10605,47,11,200
10606,40,14,26
10607,42,14,19
10608,43,7,60
10609,56,12,1785
10610,46,11,83
10611,51,12,12
10612,40,11,155
10613,54,14,51
10614,27,12,258
10615,41,10,76
10616,48,12,21
10617,50,12,14
10618,43,12,87
10619,43,13,19
10620,30,14,33
10621,50,13,59
10622,20,11,73
10623,31,12,1481
10624,47,10,11
10625,47,14,28
10626,24,10,576
10627,32,11,71
10628,40,6,16
10629,51,15,11865
10630,45,11,97
10631,44,10,24
10632,49,8,53
10633,51,14,38
10634,51,12,385
10635,37,9,30
10636,47,8,28
10637,31,8,244
10638,47,12,185
10639,46,10,21
10640,42,12,12
10641,54,13,5493
10642,51,12,117
10643,49,12,11
10644,36,13,93
10645,42,11,29
10646,59,12,22
10647,44,15,113614
10648,56,13,73
10649,45,9,559
10650,47,9,13
10651,48,11,29
10652,53,16,22
10653,38,11,269
10654,50,13,26
10655,37,12,467
10656,54,12,24
10657,49,9,24
10658,54,6,28
10659,48,11,528
10660,44,6,136890
10661,13,14,12
10662,41,11,891
10663,58,8,101
10664,56,11,46
10665,41,8,24
10666,47,16,183
10667,44,15,100
10668,54,14,1933
10669,56,12,17
10670,49,14,10
10671,48,11,26
10672,33,7,10
10673,55,15,10215
10674,51,11,217
10675,54,15,15
10676,29,6,950
10677,26,10,89
10678,47,13,555
10679,47,14,8
10680,51,14,122
10681,30,9,37
10682,48,11,333
10683,42,6,164
10684,52,12,10
10685,47,14,15
10686,32,12,11
10687,58,12,10505
10688,19,8,55
10689,22,6,17
10690,20,7,13
10691,38,14,9
10692,29,12,19
10693,44,11,11
10694,53,11,63
10695,47,11,784
10696,45,7,71
10697,44,6,7891
10698,55,15,61
10699,35,11,735
10700,55,14,11
10701,47,8,63
10702,47,14,1620
10703,50,11,81
10704,46,12,8603
10705,61,15,102
10706,46,6,113
10707,47,6,97
10708,42,10,869
10709,15,12,360
10710,61,14,17
10711,42,7,18
10712,19,9,27
10713,56,10,25858
10714,37,7,35
10715,33,14,9320
10716,52,13,139
10717,53,11,14
10718,17,11,6
10719,49,10,20
10720,56,7,119
10721,58,13,13
10722,46,12,13
10723,53,14,32404
10724,49,12,27
10725,49,12,5159
10726,48,15,2831
10727,50,6,140
10728,57,14,27
10729,58,16,447
10730,23,11,598
10731,39,14,14
10732,50,11,4435
10733,24,13,14560
10734,42,9,6943
10735,46,15,3719
10736,50,13,32010
10737,44,12,4237
10738,61,15,428
10739,44,10,31578
10740,50,10,62
10741,53,10,33
10742,47,10,13
10743,56,12,121
10744,47,11,24
10745,46,12,2990
10746,56,8,12
